-181.191, -48.380, 14.166, 23.083
-181.189, -48.853, 14.213, 23.116
-181.186, -49.328, 14.259, 23.149
-181.184, -49.805, 14.306, 23.182
-181.181, -50.283, 14.353, 23.215
-181.178, -50.762, 14.401, 23.248
-181.176, -51.243, 14.448, 23.281
-181.173, -51.726, 14.495, 23.314
-181.170, -52.211, 14.543, 23.347
-181.167, -52.697, 14.591, 23.380
-181.165, -53.184, 14.639, 23.413
-181.162, -53.673, 14.687, 23.446
-181.159, -54.164, 14.735, 23.479
-181.156, -54.657, 14.784, 23.512
-181.154, -55.151, 14.832, 23.545
-181.151, -55.646, 14.881, 23.578
-181.148, -56.143, 14.930, 23.611
-181.145, -56.642, 14.979, 23.644
-181.142, -57.143, 15.028, 23.677
-181.139, -57.645, 15.077, 23.710
-181.136, -58.149, 15.127, 23.743
-181.133, -58.654, 15.176, 23.776
-181.130, -59.162, 15.226, 23.809
-181.127, -59.670, 15.276, 23.842
-181.124, -60.181, 15.326, 23.875
-181.121, -60.693, 15.376, 23.908
-181.118, -61.207, 15.427, 23.941
-181.115, -61.722, 15.477, 23.974
-181.112, -62.240, 15.528, 24.007
-181.109, -62.758, 15.579, 24.040
-181.106, -63.279, 15.630, 24.073
-181.103, -63.801, 15.681, 24.106
-181.099, -64.325, 15.733, 24.139
-181.096, -64.851, 15.784, 24.172
-181.093, -65.379, 15.836, 24.205
-181.090, -65.908, 15.888, 24.238
-181.086, -66.439, 15.940, 24.271
-181.083, -66.971, 15.992, 24.304
-181.080, -67.506, 16.044, 24.337
-181.076, -68.042, 16.097, 24.370
-181.073, -68.580, 16.149, 24.403
-181.070, -69.119, 16.202, 24.436
-181.066, -69.661, 16.255, 24.469
-181.063, -70.204, 16.308, 24.502
-181.059, -70.749, 16.361, 24.535
-181.056, -71.296, 16.415, 24.568
-181.052, -71.844, 16.468, 24.601
-181.049, -72.394, 16.522, 24.634
-181.045, -72.946, 16.576, 24.667
-181.041, -73.500, 16.630, 24.700
-181.038, -74.056, 16.684, 24.733
-181.034, -74.614, 16.739, 24.766
-181.030, -75.173, 16.793, 24.799
-181.027, -75.734, 16.848, 24.832
-181.023, -76.297, 16.903, 24.865
-181.019, -76.862, 16.958, 24.898
-181.015, -77.429, 17.013, 24.931
-181.012, -77.997, 17.069, 24.964
-181.008, -78.567, 17.124, 24.997
-181.004, -79.140, 17.180, 25.030
-181.000, -79.714, 17.236, 25.063
-180.996, -80.290, 17.292, 25.096
-180.992, -80.868, 17.348, 25.129
-180.988, -81.447, 17.404, 25.162
-180.984, -82.029, 17.461, 25.195
-180.980, -82.612, 17.517, 25.228
-180.976, -83.198, 17.574, 25.261
-180.972, -83.785, 17.631, 25.294
-180.968, -84.374, 17.688, 25.327
-180.964, -84.965, 17.746, 25.360
-180.960, -85.558, 17.803, 25.393
-180.955, -86.153, 17.861, 25.426
-180.951, -86.750, 17.919, 25.459
-180.947, -87.349, 17.976, 25.492
-180.943, -87.949, 18.033, 25.525
-180.938, -88.552, 18.088, 25.558
-180.934, -89.156, 18.139, 25.591
-180.930, -89.762, 18.184, 25.624
-180.925, -90.369, 18.220, 25.657
-180.921, -90.976, 18.245, 25.690
-180.916, -91.585, 18.257, 25.723
-180.912, -92.193, 18.254, 25.756
-180.907, -92.800, 18.235, 25.789
-180.903, -93.407, 18.202, 25.822
-180.898, -94.012, 18.157, 25.855
-180.894, -94.615, 18.104, 25.888
-180.889, -95.216, 18.043, 25.921
-180.885, -95.815, 17.979, 25.954
-180.880, -96.412, 17.913, 25.987
-180.876, -97.007, 17.847, 26.020
-180.871, -97.600, 17.783, 26.053
-180.867, -98.191, 17.720, 26.086
-180.862, -98.779, 17.662, 26.119
-180.858, -99.366, 17.607, 26.152
-180.853, -99.952, 17.556, 26.185
-180.848, -100.536, 17.509, 26.218
-180.844, -101.118, 17.467, 26.251
-180.839, -101.699, 17.430, 26.284
-180.835, -102.279, 17.396, 26.317
-180.830, -102.859, 17.367, 26.350
-180.825, -103.437, 17.341, 26.383
-180.821, -104.015, 17.319, 26.416
-180.816, -104.591, 17.300, 26.449
-180.811, -105.168, 17.283, 26.482
-180.807, -105.744, 17.267, 26.515
-180.802, -106.319, 17.253, 26.548
-180.797, -106.894, 17.240, 26.581
-180.793, -107.468, 17.227, 26.614
-180.788, -108.043, 17.214, 26.647
-180.783, -108.616, 17.200, 26.680
-180.778, -109.189, 17.185, 26.713
-180.774, -109.762, 17.168, 26.746
-180.769, -110.333, 17.150, 26.779
-180.764, -110.905, 17.129, 26.812
-180.759, -111.475, 17.106, 26.845
-180.754, -112.044, 17.081, 26.878
-180.750, -112.613, 17.054, 26.911
-180.745, -113.181, 17.025, 26.944
-180.740, -113.747, 16.994, 26.977
-180.735, -114.313, 16.963, 27.010
-180.730, -114.877, 16.930, 27.043
-180.725, -115.441, 16.896, 27.076
-180.721, -116.003, 16.862, 27.109
-180.716, -116.564, 16.828, 27.142
-180.711, -117.124, 16.793, 27.175
-180.706, -117.683, 16.760, 27.208
-180.701, -118.241, 16.726, 27.241
-180.696, -118.797, 16.694, 27.274
-180.691, -119.353, 16.662, 27.307
-180.686, -119.908, 16.631, 27.340
-180.681, -120.461, 16.600, 27.373
-180.676, -121.014, 16.571, 27.406
-180.671, -121.565, 16.543, 27.439
-180.666, -122.116, 16.515, 27.472
-180.661, -122.666, 16.488, 27.505
-180.656, -123.215, 16.462, 27.538
-180.651, -123.763, 16.436, 27.571
-180.646, -124.310, 16.411, 27.604
-180.641, -124.857, 16.386, 27.637
-180.636, -125.402, 16.361, 27.670
-180.631, -125.947, 16.336, 27.703
-180.626, -126.491, 16.312, 27.736
-180.621, -127.034, 16.287, 27.769
-180.616, -127.576, 16.262, 27.802
-180.611, -128.118, 16.237, 27.835
-180.606, -128.658, 16.211, 27.868
-180.601, -129.198, 16.185, 27.901
-180.596, -129.737, 16.159, 27.934
-180.591, -130.275, 16.133, 27.967
-180.585, -130.812, 16.106, 28.000
-180.580, -131.348, 16.079, 28.033
-180.575, -131.883, 16.052, 28.066
-180.570, -132.418, 16.025, 28.099
-180.565, -132.951, 15.998, 28.132
-180.560, -133.484, 15.970, 28.165
-180.554, -134.015, 15.942, 28.198
-180.549, -134.546, 15.915, 28.231
-180.544, -135.076, 15.887, 28.264
-180.539, -135.605, 15.860, 28.297
-180.534, -136.133, 15.833, 28.330
-180.528, -136.660, 15.806, 28.363
-180.523, -137.186, 15.779, 28.396
-180.518, -137.711, 15.752, 28.429
-180.512, -138.235, 15.725, 28.462
-180.507, -138.759, 15.699, 28.495
-180.502, -139.282, 15.673, 28.528
-180.496, -139.803, 15.647, 28.561
-180.491, -140.324, 15.621, 28.594
-180.486, -140.844, 15.595, 28.627
-180.480, -141.363, 15.569, 28.660
-180.475, -141.882, 15.544, 28.693
-180.470, -142.399, 15.518, 28.726
-180.464, -142.916, 15.493, 28.759
-180.459, -143.432, 15.467, 28.792
-180.453, -143.946, 15.442, 28.825
-180.448, -144.461, 15.417, 28.858
-180.442, -144.974, 15.391, 28.891
-180.437, -145.486, 15.366, 28.924
-180.432, -145.998, 15.341, 28.957
-180.426, -146.508, 15.315, 28.990
-180.420, -147.018, 15.290, 29.023
-180.415, -147.527, 15.264, 29.056
-180.409, -148.035, 15.239, 29.089
-180.404, -148.543, 15.214, 29.122
-180.398, -149.049, 15.188, 29.155
-180.393, -149.555, 15.163, 29.188
-180.387, -150.059, 15.137, 29.221
-180.381, -150.563, 15.112, 29.254
-180.376, -151.066, 15.087, 29.287
-180.370, -151.569, 15.061, 29.320
-180.364, -152.070, 15.036, 29.353
-180.359, -152.571, 15.011, 29.386
-180.353, -153.070, 14.986, 29.419
-180.347, -153.569, 14.961, 29.452
-180.342, -154.067, 14.936, 29.485
-180.336, -154.564, 14.911, 29.518
-180.330, -155.061, 14.886, 29.551
-180.324, -155.556, 14.861, 29.584
-180.318, -156.051, 14.836, 29.617
-180.313, -156.545, 14.812, 29.650
-180.307, -157.038, 14.787, 29.683
-180.301, -157.530, 14.763, 29.716
-180.295, -158.022, 14.738, 29.749
-180.289, -158.512, 14.714, 29.782
-180.283, -159.002, 14.689, 29.815
-180.277, -159.491, 14.665, 29.848
-180.271, -159.979, 14.640, 29.881
-180.265, -160.467, 14.616, 29.914
-180.259, -160.953, 14.592, 29.947
-180.253, -161.439, 14.568, 29.980
-180.247, -161.924, 14.543, 30.013
-180.241, -162.408, 14.519, 30.046
-180.235, -162.892, 14.495, 30.079
-180.228, -163.374, 14.471, 30.112
-180.222, -163.856, 14.447, 30.145
-180.216, -164.337, 14.423, 30.178
-180.210, -164.817, 14.399, 30.211
-180.204, -165.296, 14.375, 30.244
-180.197, -165.775, 14.351, 30.277
-180.191, -166.252, 14.327, 30.310
-180.184, -166.729, 14.303, 30.343
-180.178, -167.205, 14.279, 30.376
-180.172, -167.681, 14.255, 30.409
-180.165, -168.155, 14.232, 30.442
-180.159, -168.629, 14.208, 30.475
-180.152, -169.102, 14.184, 30.508
-180.145, -169.574, 14.161, 30.541
-180.139, -170.046, 14.137, 30.574
-180.132, -170.516, 14.113, 30.607
-180.125, -170.986, 14.090, 30.640
-180.119, -171.455, 14.066, 30.673
-180.112, -171.923, 14.043, 30.706
-180.105, -172.391, 14.020, 30.739
-180.098, -172.857, 13.996, 30.772
-180.091, -173.323, 13.973, 30.805
-180.084, -173.788, 13.950, 30.838
-180.077, -174.253, 13.926, 30.871
-180.069, -174.716, 13.903, 30.904
-180.062, -175.179, 13.880, 30.937
-180.055, -175.641, 13.857, 30.970
-180.047, -176.102, 13.834, 31.003
-180.039, -176.563, 13.811, 31.036
-180.031, -177.023, 13.788, 31.069
-180.023, -177.482, 13.765, 31.102
-180.014, -177.940, 13.742, 31.135
-180.005, -178.397, 13.719, 31.168
-179.995, -178.854, 13.696, 31.201
-179.984, -179.310, 13.673, 31.234
-179.973, -179.765, 13.651, 31.267
-179.961, -180.219, 13.628, 31.300
-179.948, -180.672, 13.605, 31.333
-179.934, -181.125, 13.582, 31.366
-179.919, -181.577, 13.560, 31.399
-179.903, -182.028, 13.537, 31.432
-179.886, -182.478, 13.514, 31.465
-179.867, -182.928, 13.492, 31.498
-179.847, -183.377, 13.469, 31.531
-179.825, -183.825, 13.447, 31.564
-179.802, -184.272, 13.424, 31.597
-179.777, -184.718, 13.402, 31.630
-179.751, -185.163, 13.379, 31.663
-179.722, -185.608, 13.357, 31.696
-179.692, -186.051, 13.335, 31.729
-179.660, -186.494, 13.312, 31.762
-179.626, -186.936, 13.290, 31.795
-179.590, -187.377, 13.268, 31.828
-179.552, -187.817, 13.246, 31.861
-179.512, -188.256, 13.224, 31.894
-179.470, -188.694, 13.202, 31.927
-179.425, -189.131, 13.180, 31.960
-179.378, -189.567, 13.158, 31.993
-179.330, -190.002, 13.137, 32.026
-179.279, -190.437, 13.115, 32.059
-179.225, -190.870, 13.093, 32.092
-179.170, -191.302, 13.071, 32.125
-179.112, -191.733, 13.050, 32.158
-179.051, -192.163, 13.028, 32.191
-178.988, -192.592, 13.007, 32.224
-178.924, -193.020, 12.986, 32.257
-178.856, -193.447, 12.964, 32.290
-178.787, -193.873, 12.943, 32.323
-178.716, -194.298, 12.921, 32.356
-178.642, -194.722, 12.900, 32.389
-178.566, -195.144, 12.879, 32.422
-178.488, -195.566, 12.858, 32.455
-178.408, -195.986, 12.837, 32.488
-178.326, -196.405, 12.815, 32.521
-178.242, -196.824, 12.795, 32.554
-178.156, -197.241, 12.780, 32.587
-178.068, -197.657, 12.772, 32.620
-177.978, -198.073, 12.770, 32.653
-177.886, -198.489, 12.776, 32.686
-177.791, -198.905, 12.787, 32.719
-177.694, -199.320, 12.805, 32.752
-177.596, -199.736, 12.830, 32.785
-177.495, -200.153, 12.858, 32.818
-177.392, -200.570, 12.892, 32.851
-177.287, -200.988, 12.930, 32.884
-177.180, -201.407, 12.972, 32.917
-177.070, -201.826, 13.017, 32.950
-176.957, -202.247, 13.066, 32.983
-176.843, -202.669, 13.116, 33.016
-176.725, -203.091, 13.170, 33.049
-176.606, -203.516, 13.227, 33.082
-176.484, -203.941, 13.284, 33.115
-176.360, -204.368, 13.343, 33.148
-176.233, -204.796, 13.403, 33.181
-176.104, -205.225, 13.464, 33.214
-175.972, -205.656, 13.526, 33.247
-175.838, -206.088, 13.588, 33.280
-175.700, -206.521, 13.650, 33.313
-175.560, -206.956, 13.713, 33.346
-175.418, -207.392, 13.774, 33.379
-175.272, -207.829, 13.836, 33.412
-175.124, -208.267, 13.897, 33.445
-174.973, -208.707, 13.958, 33.478
-174.820, -209.148, 14.017, 33.511
-174.663, -209.590, 14.076, 33.544
-174.505, -210.033, 14.133, 33.577
-174.343, -210.477, 14.189, 33.610
-174.179, -210.921, 14.245, 33.643
-174.012, -211.367, 14.298, 33.676
-173.843, -211.814, 14.351, 33.709
-173.671, -212.262, 14.402, 33.742
-173.496, -212.710, 14.453, 33.775
-173.319, -213.159, 14.502, 33.808
-173.139, -213.609, 14.550, 33.841
-172.956, -214.059, 14.597, 33.874
-172.771, -214.511, 14.644, 33.907
-172.584, -214.962, 14.690, 33.940
-172.394, -215.415, 14.736, 33.973
-172.201, -215.868, 14.781, 34.006
-172.006, -216.321, 14.826, 34.039
-171.808, -216.775, 14.871, 34.072
-171.609, -217.230, 14.916, 34.105
-171.406, -217.685, 14.960, 34.138
-171.201, -218.141, 15.005, 34.171
-170.994, -218.597, 15.051, 34.204
-170.785, -219.054, 15.096, 34.237
-170.573, -219.512, 15.142, 34.270
-170.359, -219.970, 15.188, 34.303
-170.142, -220.429, 15.234, 34.336
-169.924, -220.889, 15.281, 34.369
-169.703, -221.349, 15.329, 34.402
-169.480, -221.810, 15.376, 34.435
-169.254, -222.271, 15.425, 34.468
-169.027, -222.734, 15.473, 34.501
-168.797, -223.197, 15.522, 34.534
-168.565, -223.661, 15.572, 34.567
-168.331, -224.126, 15.622, 34.600
-168.095, -224.591, 15.673, 34.633
-167.857, -225.057, 15.723, 34.666
-167.617, -225.525, 15.775, 34.699
-167.375, -225.993, 15.826, 34.732
-167.131, -226.462, 15.878, 34.765
-166.884, -226.932, 15.931, 34.798
-166.636, -227.403, 15.983, 34.831
-166.386, -227.875, 16.036, 34.864
-166.133, -228.347, 16.089, 34.897
-165.879, -228.821, 16.143, 34.930
-165.623, -229.296, 16.196, 34.963
-165.365, -229.771, 16.250, 34.996
-165.105, -230.248, 16.304, 35.029
-164.843, -230.726, 16.358, 35.062
-164.579, -231.205, 16.413, 35.095
-164.313, -231.684, 16.467, 35.128
-164.046, -232.165, 16.522, 35.161
-163.777, -232.647, 16.577, 35.194
-163.506, -233.130, 16.632, 35.227
-163.233, -233.615, 16.687, 35.260
-162.958, -234.100, 16.742, 35.293
-162.682, -234.587, 16.797, 35.326
-162.404, -235.074, 16.853, 35.359
-162.125, -235.563, 16.908, 35.392
-161.844, -236.053, 16.964, 35.425
-161.561, -236.545, 17.020, 35.458
-161.277, -237.037, 17.076, 35.491
-160.991, -237.531, 17.131, 35.524
-160.703, -238.026, 17.187, 35.557
-160.414, -238.523, 17.243, 35.590
-160.124, -239.020, 17.300, 35.623
-159.832, -239.519, 17.356, 35.656
-159.539, -240.020, 17.412, 35.689
-159.245, -240.522, 17.469, 35.722
-158.949, -241.025, 17.525, 35.755
-158.652, -241.530, 17.582, 35.788
-158.354, -242.036, 17.639, 35.821
-158.054, -242.543, 17.696, 35.854
-157.754, -243.053, 17.753, 35.887
-157.452, -243.563, 17.810, 35.920
-157.149, -244.076, 17.867, 35.953
-156.846, -244.590, 17.925, 35.986
-156.541, -245.105, 17.982, 36.019
-156.235, -245.623, 18.040, 36.052
-155.929, -246.142, 18.097, 36.085
-155.622, -246.663, 18.155, 36.118
-155.314, -247.185, 18.213, 36.151
-155.005, -247.710, 18.271, 36.184
-154.696, -248.237, 18.330, 36.217
-154.387, -248.765, 18.388, 36.250
-154.077, -249.296, 18.446, 36.283
-153.767, -249.829, 18.505, 36.316
-153.458, -250.364, 18.563, 36.349
-153.148, -250.901, 18.622, 36.382
-152.838, -251.441, 18.680, 36.415
-152.529, -251.983, 18.739, 36.448
-152.220, -252.528, 18.798, 36.481
-151.912, -253.075, 18.856, 36.514
-151.604, -253.625, 18.915, 36.547
-151.297, -254.177, 18.971, 36.580
-150.992, -254.732, 19.024, 36.613
-150.687, -255.290, 19.073, 36.646
-150.384, -255.850, 19.116, 36.679
-150.083, -256.412, 19.150, 36.712
-149.783, -256.977, 19.175, 36.745
-149.486, -257.543, 19.187, 36.778
-149.192, -258.110, 19.187, 36.811
-148.900, -258.678, 19.174, 36.844
-148.612, -259.247, 19.147, 36.877
-148.327, -259.817, 19.110, 36.910
-148.046, -260.386, 19.063, 36.943
-147.768, -260.956, 19.011, 36.976
-147.495, -261.525, 18.954, 37.009
-147.226, -262.094, 18.894, 37.042
-146.961, -262.663, 18.834, 37.075
-146.700, -263.232, 18.775, 37.108
-146.443, -263.800, 18.717, 37.141
-146.191, -264.369, 18.662, 37.174
-145.943, -264.938, 18.613, 37.207
-145.699, -265.507, 18.571, 37.240
-145.460, -266.076, 18.536, 37.273
-145.224, -266.647, 18.509, 37.306
-144.993, -267.218, 18.489, 37.339
-144.765, -267.790, 18.477, 37.372
-144.542, -268.364, 18.470, 37.405
-144.322, -268.939, 18.470, 37.438
-144.105, -269.516, 18.476, 37.471
-143.892, -270.094, 18.488, 37.504
-143.682, -270.674, 18.504, 37.537
-143.476, -271.256, 18.525, 37.570
-143.273, -271.840, 18.550, 37.603
-143.073, -272.427, 18.579, 37.636
-142.877, -273.015, 18.611, 37.669
-142.683, -273.606, 18.647, 37.702
-142.493, -274.198, 18.686, 37.735
-142.305, -274.794, 18.727, 37.768
-142.120, -275.391, 18.770, 37.801
-141.938, -275.991, 18.814, 37.834
-141.759, -276.593, 18.861, 37.867
-141.583, -277.198, 18.907, 37.900
-141.409, -277.805, 18.952, 37.933
-141.238, -278.415, 18.997, 37.966
-141.070, -279.027, 19.040, 37.999
-140.905, -279.640, 19.079, 38.032
-140.742, -280.256, 19.112, 38.065
-140.583, -280.873, 19.138, 38.098
-140.426, -281.492, 19.154, 38.131
-140.272, -282.112, 19.160, 38.164
-140.122, -282.732, 19.153, 38.197
-139.974, -283.352, 19.134, 38.230
-139.830, -283.972, 19.102, 38.263
-139.689, -284.591, 19.061, 38.296
-139.552, -285.210, 19.011, 38.329
-139.418, -285.827, 18.954, 38.362
-139.287, -286.443, 18.894, 38.395
-139.160, -287.057, 18.831, 38.428
-139.036, -287.670, 18.767, 38.461
-138.915, -288.282, 18.704, 38.494
-138.797, -288.892, 18.642, 38.527
-138.683, -289.501, 18.583, 38.560
-138.572, -290.109, 18.527, 38.593
-138.464, -290.715, 18.474, 38.626
-138.359, -291.320, 18.425, 38.659
-138.257, -291.925, 18.380, 38.692
-138.158, -292.528, 18.339, 38.725
-138.062, -293.131, 18.302, 38.758
-137.969, -293.733, 18.268, 38.791
-137.879, -294.334, 18.238, 38.824
-137.791, -294.935, 18.211, 38.857
-137.706, -295.536, 18.187, 38.890
-137.624, -296.136, 18.166, 38.923
-137.545, -296.736, 18.146, 38.956
-137.468, -297.336, 18.129, 38.989
-137.394, -297.935, 18.113, 39.022
-137.323, -298.534, 18.097, 39.055
-137.254, -299.133, 18.082, 39.088
-137.189, -299.732, 18.066, 39.121
-137.126, -300.330, 18.050, 39.154
-137.066, -300.929, 18.033, 39.187
-137.008, -301.527, 18.015, 39.220
-136.953, -302.124, 17.996, 39.253
-136.901, -302.721, 17.975, 39.286
-136.853, -303.318, 17.951, 39.319
-136.806, -303.913, 17.926, 39.352
-136.763, -304.509, 17.899, 39.385
-136.722, -305.103, 17.871, 39.418
-136.685, -305.697, 17.840, 39.451
-136.649, -306.289, 17.809, 39.484
-136.617, -306.881, 17.776, 39.517
-136.588, -307.472, 17.742, 39.550
-136.561, -308.062, 17.708, 39.583
-136.538, -308.651, 17.673, 39.616
-136.517, -309.238, 17.638, 39.649
-136.499, -309.825, 17.603, 39.682
-136.484, -310.410, 17.569, 39.715
-136.471, -310.995, 17.535, 39.748
-136.462, -311.578, 17.501, 39.781
-136.456, -312.161, 17.468, 39.814
-136.452, -312.742, 17.436, 39.847
-136.452, -313.322, 17.405, 39.880
-136.454, -313.902, 17.374, 39.913
-136.459, -314.480, 17.344, 39.946
-136.468, -315.057, 17.316, 39.979
-136.479, -315.634, 17.287, 40.012
-136.493, -316.209, 17.260, 40.045
-136.510, -316.783, 17.233, 40.078
-136.531, -317.357, 17.206, 40.111
-136.554, -317.929, 17.180, 40.144
-136.580, -318.500, 17.154, 40.177
-136.610, -319.071, 17.128, 40.210
-136.642, -319.640, 17.103, 40.243
-136.678, -320.208, 17.077, 40.276
-136.716, -320.775, 17.051, 40.309
-136.758, -321.341, 17.025, 40.342
-136.803, -321.906, 16.999, 40.375
-136.851, -322.470, 16.972, 40.408
-136.902, -323.033, 16.946, 40.441
-136.957, -323.594, 16.919, 40.474
-137.014, -324.154, 16.892, 40.507
-137.075, -324.713, 16.864, 40.540
-137.140, -325.271, 16.836, 40.573
-137.207, -325.827, 16.808, 40.606
-137.279, -326.382, 16.779, 40.639
-137.353, -326.935, 16.751, 40.672
-137.431, -327.487, 16.723, 40.705
-137.512, -328.038, 16.694, 40.738
-137.596, -328.587, 16.666, 40.771
-137.684, -329.135, 16.637, 40.804
-137.776, -329.681, 16.608, 40.837
-137.872, -330.225, 16.580, 40.870
-137.970, -330.768, 16.552, 40.903
-138.073, -331.309, 16.523, 40.936
-138.179, -331.849, 16.496, 40.969
-138.289, -332.387, 16.468, 41.002
-138.402, -332.923, 16.441, 41.035
-138.519, -333.458, 16.413, 41.068
-138.640, -333.990, 16.386, 41.101
-138.764, -334.521, 16.359, 41.134
-138.893, -335.050, 16.331, 41.167
-139.024, -335.578, 16.305, 41.200
-139.160, -336.103, 16.278, 41.233
-139.299, -336.627, 16.252, 41.266
-139.442, -337.148, 16.226, 41.299
-139.588, -337.668, 16.200, 41.332
-139.738, -338.186, 16.174, 41.365
-139.892, -338.702, 16.148, 41.398
-140.048, -339.216, 16.122, 41.431
-140.209, -339.728, 16.096, 41.464
-140.372, -340.238, 16.070, 41.497
-140.539, -340.746, 16.044, 41.530
-140.708, -341.253, 16.018, 41.563
-140.880, -341.757, 15.992, 41.596
-141.056, -342.260, 15.966, 41.629
-141.234, -342.760, 15.940, 41.662
-141.414, -343.259, 15.914, 41.695
-141.597, -343.756, 15.887, 41.728
-141.783, -344.251, 15.860, 41.761
-141.971, -344.745, 15.834, 41.794
-142.162, -345.236, 15.807, 41.827
-142.354, -345.725, 15.780, 41.860
-142.549, -346.213, 15.753, 41.893
-142.746, -346.699, 15.727, 41.926
-142.945, -347.183, 15.700, 41.959
-143.146, -347.666, 15.673, 41.992
-143.349, -348.146, 15.646, 42.025
-143.554, -348.625, 15.620, 42.058
-143.760, -349.102, 15.593, 42.091
-143.968, -349.578, 15.567, 42.124
-144.178, -350.051, 15.540, 42.157
-144.390, -350.523, 15.516, 42.190
-144.603, -350.994, 15.497, 42.223
-144.818, -351.463, 15.485, 42.256
-145.035, -351.931, 15.479, 42.289
-145.254, -352.399, 15.480, 42.322
-145.475, -352.866, 15.487, 42.355
-145.697, -353.332, 15.499, 42.388
-145.922, -353.798, 15.518, 42.421
-146.148, -354.264, 15.542, 42.454
-146.377, -354.730, 15.570, 42.487
-146.607, -355.196, 15.604, 42.520
-146.839, -355.663, 15.641, 42.553
-147.074, -356.130, 15.682, 42.586
-147.310, -356.598, 15.727, 42.619
-147.548, -357.067, 15.774, 42.652
-147.788, -357.537, 15.825, 42.685
-148.030, -358.007, 15.878, 42.718
-148.274, -358.479, 15.934, 42.751
-148.519, -358.952, 15.992, 42.784
-148.767, -359.426, 16.052, 42.817
-149.016, -359.901, 16.114, 42.850
-149.267, -360.378, 16.177, 42.883
-149.520, -360.857, 16.242, 42.916
-149.775, -361.337, 16.309, 42.949
-150.031, -361.818, 16.376, 42.982
-150.290, -362.301, 16.444, 43.015
-150.549, -362.786, 16.513, 43.048
-150.811, -363.273, 16.583, 43.081
-151.074, -363.761, 16.654, 43.114
-151.339, -364.251, 16.725, 43.147
-151.605, -364.743, 16.796, 43.180
-151.873, -365.237, 16.868, 43.213
-152.143, -365.732, 16.939, 43.246
-152.414, -366.230, 17.011, 43.279
-152.686, -366.729, 17.083, 43.312
-152.960, -367.231, 17.155, 43.345
-153.236, -367.734, 17.227, 43.378
-153.513, -368.239, 17.298, 43.411
-153.791, -368.746, 17.369, 43.444
-154.070, -369.255, 17.440, 43.477
-154.351, -369.767, 17.510, 43.510
-154.633, -370.280, 17.580, 43.543
-154.917, -370.795, 17.649, 43.576
-155.201, -371.312, 17.718, 43.609
-155.487, -371.830, 17.786, 43.642
-155.774, -372.351, 17.853, 43.675
-156.062, -372.874, 17.919, 43.708
-156.351, -373.399, 17.985, 43.741
-156.640, -373.925, 18.050, 43.774
-156.931, -374.454, 18.115, 43.807
-157.223, -374.984, 18.178, 43.840
-157.516, -375.516, 18.241, 43.873
-157.810, -376.051, 18.304, 43.906
-158.104, -376.587, 18.365, 43.939
-158.400, -377.125, 18.426, 43.972
-158.696, -377.664, 18.487, 44.005
-158.993, -378.206, 18.547, 44.038
-159.290, -378.750, 18.606, 44.071
-159.588, -379.295, 18.665, 44.104
-159.887, -379.843, 18.724, 44.137
-160.186, -380.392, 18.782, 44.170
-160.486, -380.943, 18.840, 44.203
-160.787, -381.496, 18.897, 44.236
-161.088, -382.051, 18.955, 44.269
-161.389, -382.608, 19.012, 44.302
-161.691, -383.167, 19.070, 44.335
-161.993, -383.728, 19.127, 44.368
-162.296, -384.290, 19.184, 44.401
-162.599, -384.855, 19.241, 44.434
-162.903, -385.422, 19.298, 44.467
-163.206, -385.991, 19.355, 44.500
-163.510, -386.561, 19.413, 44.533
-163.814, -387.134, 19.470, 44.566
-164.119, -387.709, 19.528, 44.599
-164.424, -388.286, 19.586, 44.632
-164.729, -388.865, 19.644, 44.665
-165.034, -389.446, 19.703, 44.698
-165.339, -390.029, 19.761, 44.731
-165.644, -390.614, 19.820, 44.764
-165.950, -391.202, 19.879, 44.797
-166.255, -391.791, 19.938, 44.830
-166.561, -392.383, 19.998, 44.863
-166.866, -392.977, 20.058, 44.896
-167.171, -393.574, 20.118, 44.929
-167.477, -394.173, 20.178, 44.962
-167.782, -394.774, 20.239, 44.995
-168.087, -395.377, 20.299, 45.028
-168.392, -395.983, 20.361, 45.061
-168.697, -396.591, 20.422, 45.094
-169.002, -397.202, 20.483, 45.127
-169.306, -397.815, 20.545, 45.160
-169.610, -398.430, 20.607, 45.193
-169.914, -399.048, 20.670, 45.226
-170.217, -399.668, 20.732, 45.259
-170.520, -400.291, 20.795, 45.292
-170.823, -400.917, 20.858, 45.325
-171.125, -401.544, 20.921, 45.358
-171.427, -402.175, 20.984, 45.391
-171.728, -402.808, 21.045, 45.424
-172.028, -403.444, 21.105, 45.457
-172.328, -404.082, 21.160, 45.490
-172.627, -404.722, 21.211, 45.523
-172.925, -405.364, 21.254, 45.556
-173.221, -406.008, 21.288, 45.589
-173.517, -406.654, 21.309, 45.622
-173.810, -407.300, 21.316, 45.655
-174.102, -407.947, 21.305, 45.688
-174.392, -408.594, 21.278, 45.721
-174.680, -409.241, 21.236, 45.754
-174.965, -409.886, 21.181, 45.787
-175.247, -410.531, 21.116, 45.820
-175.526, -411.174, 21.045, 45.853
-175.803, -411.816, 20.969, 45.886
-176.076, -412.456, 20.891, 45.919
-176.347, -413.095, 20.813, 45.952
-176.614, -413.732, 20.736, 45.985
-176.879, -414.368, 20.662, 46.018
-177.140, -415.003, 20.591, 46.051
-177.399, -415.637, 20.524, 46.084
-177.654, -416.269, 20.461, 46.117
-177.906, -416.901, 20.403, 46.150
