178.355, 129.287, 8.333, 20.945 False
178.077, 129.290, 8.333, 20.978 False
177.799, 129.294, 8.333, 21.011 False
177.522, 129.298, 8.333, 21.044 False
177.244, 129.302, 8.333, 21.077 False
176.966, 129.305, 8.333, 21.110 False
176.688, 129.309, 8.333, 21.143 False
176.411, 129.313, 8.333, 21.176 False
176.133, 129.317, 8.333, 21.209 False
175.855, 129.320, 8.333, 21.242 False
175.577, 129.324, 8.333, 21.275 False
175.300, 129.328, 8.330, 21.308 False
175.023, 129.331, 8.305, 21.341 False
174.748, 129.335, 8.246, 21.374 False
174.476, 129.339, 8.157, 21.407 False
174.207, 129.342, 8.043, 21.440 False
173.943, 129.346, 7.909, 21.473 False
173.684, 129.349, 7.763, 21.506 False
173.431, 129.352, 7.605, 21.539 False
173.182, 129.356, 7.438, 21.572 False
172.940, 129.359, 7.269, 21.605 False
172.703, 129.362, 7.098, 21.638 False
172.471, 129.365, 6.931, 21.671 False
172.245, 129.368, 6.771, 21.704 False
172.023, 129.371, 6.624, 21.737 False
171.806, 129.373, 6.486, 21.770 False
171.594, 129.376, 6.360, 21.803 False
171.385, 129.379, 6.240, 21.836 False
171.179, 129.381, 6.132, 21.869 False
170.978, 129.384, 6.028, 21.902 False
170.779, 129.386, 5.937, 21.935 False
